X1,X2,X3,review,word,POS,d_word,d_POS,Count,topic,sentiment2
1194,2,1,not gone from home that often to warrant adjusting the temperature via smartphone.,temperature,NN,adjusting,VBG,2,NO,0
1194,2,1,not gone from home that often to warrant adjusting the temperature via smartphone.,warrant,VB,often,RB,1,NO,0
1194,4,1,runs great off 2 aa batteries included.,included,VBN,batteries,NNS,4,NO,0
1194,4,1,runs great off 2 aa batteries included.,runs,VBZ,great,JJ,3,NO,1
1194,6,1,nor that lazy to get out of chair to adjust temporarily.,get,VB,lazy,JJ,1,NO,-1
1194,6,1,nor that lazy to get out of chair to adjust temporarily.,adjust,VB,temporarily,RB,1,NO,0
1195,1,1,easy to use,use,VB,easy,JJ,65,Easy/Hard,1
1195,1,1,easy to use,use,VB,easy,JJ,65,Easy/Hard,1
1196,1,1,work well.,work,VB,well,RB,10,Feelings,1
1197,1,1,i would definitely recommend this product.,product,NN,recommend,VB,8,Feelings,1
1197,1,1,i would definitely recommend this product.,product,NN,recommend,VB,8,Feelings,1
1197,1,1,i would definitely recommend this product.,recommend,VB,definitely,RB,4,NO,1
1197,2,1,even after dropping the product once i took it out of the package it survived and was easy to install.,product,NN,dropping,VBG,1,NO,0
1197,2,1,even after dropping the product once i took it out of the package it survived and was easy to install.,survived,VBD,package,NN,1,NO,0
1197,2,1,even after dropping the product once i took it out of the package it survived and was easy to install.,install,VB,easy,JJ,303,Installation,1
1197,2,1,even after dropping the product once i took it out of the package it survived and was easy to install.,install,VB,easy,JJ,303,Easy/Hard,1
1197,2,1,even after dropping the product once i took it out of the package it survived and was easy to install.,took,VBD,easy,JJ,11,Easy/Hard,1
1197,2,1,even after dropping the product once i took it out of the package it survived and was easy to install.,took,VBD,easy,JJ,11,Easy/Hard,1
1197,2,1,even after dropping the product once i took it out of the package it survived and was easy to install.,dropping,VBG,once,RB,1,NO,0
1197,3,1,"it is easy to program and you can adjust the temperature depending on the time of the day, such as when you are at work, so your furnace or ac are not working full blast at all times.",blast,NN,full,JJ,1,NO,0
1197,3,1,"it is easy to program and you can adjust the temperature depending on the time of the day, such as when you are at work, so your furnace or ac are not working full blast at all times.",temperature,NN,adjust,VB,11,Comfort/HVAC,0
1197,3,1,"it is easy to program and you can adjust the temperature depending on the time of the day, such as when you are at work, so your furnace or ac are not working full blast at all times.",temperature,NN,adjust,VB,11,Control/Occupancy,0
1197,3,1,"it is easy to program and you can adjust the temperature depending on the time of the day, such as when you are at work, so your furnace or ac are not working full blast at all times.",furnace,NN,working,VBG,1,NO,0
1197,3,1,"it is easy to program and you can adjust the temperature depending on the time of the day, such as when you are at work, so your furnace or ac are not working full blast at all times.",blast,NN,working,VBG,1,NO,0
1197,3,1,"it is easy to program and you can adjust the temperature depending on the time of the day, such as when you are at work, so your furnace or ac are not working full blast at all times.",program,VB,easy,JJ,113,Control/Occupancy,1
1197,3,1,"it is easy to program and you can adjust the temperature depending on the time of the day, such as when you are at work, so your furnace or ac are not working full blast at all times.",program,VB,easy,JJ,113,Easy/Hard,1
1197,3,1,"it is easy to program and you can adjust the temperature depending on the time of the day, such as when you are at work, so your furnace or ac are not working full blast at all times.",adjust,VB,easy,JJ,4,Control/Occupancy,1
1197,3,1,"it is easy to program and you can adjust the temperature depending on the time of the day, such as when you are at work, so your furnace or ac are not working full blast at all times.",adjust,VB,easy,JJ,4,Easy/Hard,1
1197,3,1,"it is easy to program and you can adjust the temperature depending on the time of the day, such as when you are at work, so your furnace or ac are not working full blast at all times.",working,VBG,easy,JJ,6,Feelings,1
1198,1,1,worked well,worked,VBD,well,RB,13,Feelings,1
1200,2,1,"nice to program when the heat turns on so my wife does not have to mess with it when camping, or for tenants that like to waste energy.",heat,NN,turns,VBZ,3,NO,0
1200,2,1,"nice to program when the heat turns on so my wife does not have to mess with it when camping, or for tenants that like to waste energy.",energy,NN,waste,VB,1,Comfort/HVAC,-1
1200,2,1,"nice to program when the heat turns on so my wife does not have to mess with it when camping, or for tenants that like to waste energy.",energy,NN,waste,VB,1,Control/Occupancy,-1
1200,2,1,"nice to program when the heat turns on so my wife does not have to mess with it when camping, or for tenants that like to waste energy.",like,VBP,tenants,NNS,1,NO,1
1201,1,1,"it worked for 1 year and 5 days from the date i ordered it and failed today, just out of warranty.",today,NN,failed,VBD,1,NO,-1
1201,2,1,the fan was controllable,fan,NN,controllable,JJ,1,NO,0
1201,2,2,the furnace was not and was coming on every few minutes even though the room temperature was above the set point.,minutes,NNS,few,JJ,18,NO,0
1201,3,1,so i guess i will not be buying a honeywell product this next time,time,NN,next,JJ,9,NO,0
1201,3,1,so i guess i will not be buying a honeywell product this next time,product,NN,buying,VBG,3,NO,0
1201,3,1,so i guess i will not be buying a honeywell product this next time,time,NN,buying,VBG,1,NO,0
1202,1,1,nice cheap thermostat.,thermostat,NN,nice,JJ,13,Feelings,1
1202,1,1,nice cheap thermostat.,thermostat,NN,nice,JJ,13,Feelings,1
1202,1,1,nice cheap thermostat.,thermostat,NN,cheap,JJ,12,Costs,-1
1202,1,1,nice cheap thermostat.,thermostat,NN,cheap,JJ,12,Costs,-1
1202,3,1,fairly easy programming.,programming,NN,easy,JJ,24,Control/Occupancy,1
1202,3,1,fairly easy programming.,programming,NN,easy,JJ,24,Connectivity/application,1
1202,3,1,fairly easy programming.,programming,NN,easy,JJ,24,Easy/Hard,1
1203,1,1,works great,works,VBZ,great,JJ,124,Feelings,1
1204,1,1,"needed help with wiring, called honeywell 800-468-1502 for two days, only got message, overload calls, try again later.",help,NN,got,VBD,2,NO,0
1204,1,1,"needed help with wiring, called honeywell 800-468-1502 for two days, only got message, overload calls, try again later.",message,NN,try,VB,1,NO,0
1204,1,1,"needed help with wiring, called honeywell 800-468-1502 for two days, only got message, overload calls, try again later.",needed,VBN,help,NN,1,NO,0
1204,1,1,"needed help with wiring, called honeywell 800-468-1502 for two days, only got message, overload calls, try again later.",called,VBN,wiring,NN,1,NO,0
1204,1,1,"needed help with wiring, called honeywell 800-468-1502 for two days, only got message, overload calls, try again later.",got,VBD,only,RB,1,NO,0
1204,1,1,"needed help with wiring, called honeywell 800-468-1502 for two days, only got message, overload calls, try again later.",try,VB,again,RB,1,Feelings,0
1204,1,1,"needed help with wiring, called honeywell 800-468-1502 for two days, only got message, overload calls, try again later.",try,VB,later,RB,2,Feelings,0
1204,4,2,"fourth guess as to wiring, got unit to work.",guess,NN,fourth,JJ,1,NO,0
1204,4,2,"fourth guess as to wiring, got unit to work.",guess,NN,got,VBD,1,NO,0
1204,4,2,"fourth guess as to wiring, got unit to work.",unit,NN,work,VB,3,NO,1
1205,1,1,i used to have to turn on a light to see my old thermostat and i wanted a new programmable with a back light and this one is great.,one,NN,great,JJ,1,NO,1
1205,1,1,i used to have to turn on a light to see my old thermostat and i wanted a new programmable with a back light and this one is great.,thermostat,NN,old,JJ,161,NO,0
1205,1,1,i used to have to turn on a light to see my old thermostat and i wanted a new programmable with a back light and this one is great.,programmable,NN,new,JJ,1,NO,0
1205,1,1,i used to have to turn on a light to see my old thermostat and i wanted a new programmable with a back light and this one is great.,light,NN,back,JJ,3,NO,0
1205,1,1,i used to have to turn on a light to see my old thermostat and i wanted a new programmable with a back light and this one is great.,light,NN,turn,VB,7,NO,0
1205,1,1,i used to have to turn on a light to see my old thermostat and i wanted a new programmable with a back light and this one is great.,thermostat,NN,see,VB,2,NO,0
1205,1,1,i used to have to turn on a light to see my old thermostat and i wanted a new programmable with a back light and this one is great.,programmable,NN,wanted,VBD,1,NO,0
1205,1,1,i used to have to turn on a light to see my old thermostat and i wanted a new programmable with a back light and this one is great.,wanted,VBD,great,JJ,1,NO,1
1205,2,1,this baby does what it suppose to do.,baby,NN,does,VBZ,1,NO,0
1205,3,1,it has weekday and weekend settings and is easy to install and operate.,install,VB,easy,JJ,303,Installation,1
1205,3,1,it has weekday and weekend settings and is easy to install and operate.,install,VB,easy,JJ,303,Easy/Hard,1
1205,4,1,it comes with labels for you to label your wires if not labeled already.,wires,NNS,label,VB,10,Installation,0
1205,4,1,it comes with labels for you to label your wires if not labeled already.,wires,NNS,label,VB,10,NO,0
1205,4,1,it comes with labels for you to label your wires if not labeled already.,labeled,VBN,already,RB,1,NO,0
1205,5,1,it has a terminal block with set screws which makes it very easy to attach your wires.,block,NN,terminal,JJ,3,NO,0
1205,5,1,it has a terminal block with set screws which makes it very easy to attach your wires.,wires,NNS,attach,VB,3,Installation,0
1205,5,1,it has a terminal block with set screws which makes it very easy to attach your wires.,wires,NNS,attach,VB,3,NO,0
1205,5,1,it has a terminal block with set screws which makes it very easy to attach your wires.,set,VBN,screws,NNS,2,NO,0
1205,5,1,it has a terminal block with set screws which makes it very easy to attach your wires.,makes,VBZ,block,NN,1,NO,0
1205,5,1,it has a terminal block with set screws which makes it very easy to attach your wires.,attach,VB,easy,JJ,3,NO,1
1205,6,1,runs on a aaa battery which is easy to replace with just snapping the unit off the mounting plate.,battery,NN,easy,JJ,1,NO,1
1205,6,1,runs on a aaa battery which is easy to replace with just snapping the unit off the mounting plate.,unit,NN,snapping,VBG,1,NO,0
1205,6,1,runs on a aaa battery which is easy to replace with just snapping the unit off the mounting plate.,mounting,VBG,plate,NN,7,NO,0
1205,6,1,runs on a aaa battery which is easy to replace with just snapping the unit off the mounting plate.,replace,VB,easy,JJ,4,Easy/Hard,1
1205,6,1,runs on a aaa battery which is easy to replace with just snapping the unit off the mounting plate.,snapping,VBG,just,RB,1,NO,0
1205,7,1,the temp number is nice and big for easy reading.,number,NN,nice,JJ,1,Feelings,1
1205,7,1,the temp number is nice and big for easy reading.,reading,NN,easy,JJ,2,NO,1
1205,8,1,the day and temp settings are easy to set.,settings,NNS,easy,JJ,4,NO,1
1205,8,1,the day and temp settings are easy to set.,set,VB,easy,JJ,29,Control/Occupancy,1
1205,8,1,the day and temp settings are easy to set.,set,VB,easy,JJ,29,Easy/Hard,1
1205,9,1,i found the instructions easy to follow though i have an electrical background.,instructions,NNS,easy,JJ,15,Installation,1
1205,9,1,i found the instructions easy to follow though i have an electrical background.,instructions,NNS,easy,JJ,15,Easy/Hard,1
1205,9,1,i found the instructions easy to follow though i have an electrical background.,background,NN,electrical,JJ,1,NO,0
1205,9,1,i found the instructions easy to follow though i have an electrical background.,follow,VB,easy,JJ,17,Easy/Hard,1
1205,9,1,i found the instructions easy to follow though i have an electrical background.,follow,VB,easy,JJ,17,Easy/Hard,1
1205,9,1,i found the instructions easy to follow though i have an electrical background.,found,VBD,easy,JJ,4,NO,1
1206,1,1,i installed my first on 1 of our 3 heating zones and liked it so much i quickly bought 2 more.,installed,VBD,first,JJ,1,NO,0
1206,1,1,i installed my first on 1 of our 3 heating zones and liked it so much i quickly bought 2 more.,bought,VBD,more,JJR,2,NO,0
1206,1,1,i installed my first on 1 of our 3 heating zones and liked it so much i quickly bought 2 more.,liked,VBD,much,RB,3,NO,1
